Source,SubType,ID,AuthorUserName,AuthorDisplayName,AuthorId,Created,Message,ContentType,PhotoUrl,ContextUrl,Links,AuthorFollowerCount,PostImpressions(Organic),PostProjectedImpressions,SocialValue,PostReach,VideoViews,TotalPublicEngagements,LikeCount,Comments,Shares/Retweets,TotalEngagementsAndInteractions,TotalInteractions,EngagementRate,FollowerInteractionRate,EngagementAndInteractionRate,TWAuthorIsVerified,TWRetweetCount,TWReplyCount,TWEngagement,TWQuoteTweets,TWEngagementAndInteractions,TWAuthorCreated,FBPageLikeCount,FBCommentCount,FBShareCount,FBLikeCount,FBAngryCount,FBHahaCount,FBLoveCount,FBSadCount,FBWowCount,FBPaidImpressions,FBPaidReach,FBOrganicImpressions,FBOrganicReach,FBPostClicks,FBEngagement,FBEngagementAndInteractions,IGStoryTapsForward,IGStoryTapsBack,IGStoryExits,IGCommentCount,IGTotalEngagements,IGStoryReplies,IGSaveCount,TikTokEngagements,AvgConcurrentViewers,FollowersGained,PeakViewers,PeakViewerTime,StreamDuration,TotalLiveViews,VODViews,HoursWatched,Status,Tags,Campaign,Language,VideoViewsUS,PublicityValue,NumHouseholds,CountryFIPS,ProvinceFIPS,EmailAddress,OAuthedSource 
Twitter,Twitter_Retweet,1.59002E+18,dallasmavs,Dallas Mavericks,22185437,44873.69277,"RT @MavsOffCourt: IT'S ELECTION DAY 🙌

Make your voice heard today. VOTE! 

More 👉 https://t.co/TvXNQb5uma

@nbacares | @NBACoalition https…",Photo,https://pbs.twimg.com/media/FhDbs-CXoAAM1Kw.jpg,https://twitter.com/dallasmavs/statuses/1590020721878700032,"http://Mavs.com/VOTE,https://twitter.com/MavsOffCourt/status/1590012238039248897/photo/1",2152567,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59001E+18,MavsOffCourt,Mavs Off-Court,60173043,44873.66936,"IT'S ELECTION DAY 🙌

Make your voice heard today. VOTE! 

More 👉 https://t.co/TvXNQb5uma

@nbacares | @NBACoalition https://t.co/WqCP6qt4nX",Photo,https://pbs.twimg.com/media/FhDbs-CXoAAM1Kw.jpg,https://twitter.com/MavsOffCourt/statuses/1590012238039248897,"http://Mavs.com/VOTE,https://twitter.com/MavsOffCourt/status/1590012238039248897/photo/1",15269,6725,6725,52,,,6,3,0,3,6,0,0.0009,0,0.00089,TRUE,3,0,6,,6,40019.96355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Off Court,,eng,,,,,,,
Twitter,Twitter_Reply,1.59001E+18,dallasmavs,Dallas Mavericks,22185437,44873.66751,https://t.co/K07L7Y3RLj,Photo,https://pbs.twimg.com/media/FhDa7eIXoAENBjH.jpg,https://twitter.com/dallasmavs/statuses/1590011566916632581,https://twitter.com/dallasmavs/status/1590011566916632581/photo/1,2152536,26442,,405,,,173,166,0,7,666,493,0.0065,0,0.02519,TRUE,7,0,173,1,666,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.59001E+18,dallasmavs,Dallas Mavericks,22185437,44873.66686,"Just playing our game. 

@TIAA | #MFFL https://t.co/VLrzzPRuYG",Photo,https://pbs.twimg.com/media/FhDabvlWIAA82FR.jpg,https://twitter.com/dallasmavs/statuses/1590011333806026755,https://twitter.com/dallasmavs/status/1590011333806026755/photo/1,2152530,39459,,868,,,454,423,7,24,1388,934,0.0115,0,0.03518,TRUE,24,7,454,1,1388,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.59E+18,dallasmavs,Dallas Mavericks,22185437,44873.62957,"Gooood morning, MFFLs. How we feelin’? 

@FanboysMarket // @luka7doncic https://t.co/Jx0YjD3VVV",Video,https://pbs.twimg.com/ext_tw_video_thumb/1589997740725272577/pu/img/4Cgi9TqdXFTkUpU6.jpg,https://twitter.com/dallasmavs/statuses/1589997819586572288,https://twitter.com/dallasmavs/status/1589997819586572288/video/1,2152479,37224,,1351,,6122,547,490,10,47,1810,1263,0.0147,0,0.04862,TRUE,47,10,547,6,1810,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58986E+18,dallasmavs,Dallas Mavericks,22185437,44873.25743,"Squad runs deep. 

#MFFL https://t.co/nalXVNXxiB",Video,https://pbs.twimg.com/media/FhBT1wIWYAAYQY2.jpg,https://twitter.com/dallasmavs/statuses/1589862958150340609,"https://twitter.com/i/web/status/1589862958150340609,https://twitter.com/dallasmavs/status/1589862958150340609/video/1",2152175,42332,,1657,,0,677,610,5,62,5143,4466,0.016,0,0.12149,TRUE,62,5,677,5,5143,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Retweet,1.58986E+18,dallasmavs,Dallas Mavericks,22185437,44873.24418,RT @tpinsonn: Mavs Roll‼️‼️,Text,,https://twitter.com/dallasmavs/statuses/1589858159379632128,,2152184,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58986E+18,dallasmavs,Dallas Mavericks,22185437,44873.23848,"Go off, fellas. 

🪄 36 PTS | 6 REB | 6 REB | 3 STL | 1 BLK
🟢 16 PTS | 5 REB | 2 AST

#MFFL https://t.co/7KrwQQde2C",Photo,https://pbs.twimg.com/media/FhBNsFOWIAEcHBt.jpg,https://twitter.com/dallasmavs/statuses/1589856093911777280,https://twitter.com/dallasmavs/status/1589856093911777280/photo/1,2152146,57391,,2357,,,1471,1315,12,144,3699,2228,0.0256,0,0.06445,TRUE,144,12,1471,13,3699,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58985E+18,dallasmavs,Dallas Mavericks,22185437,44873.21427,"4️⃣ in a row 🙌

@Chime | #MFFL https://t.co/2SyDcBgomS",Photo,https://pbs.twimg.com/media/FhBFR9EXkAAFfnI.jpg,https://twitter.com/dallasmavs/statuses/1589847317536178176,https://twitter.com/dallasmavs/status/1589847317536178176/photo/1,2152123,100111,,4796,,,3073,2587,54,432,5400,2327,0.0307,0,0.05394,TRUE,432,54,3073,48,5400,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Chime,Chime Finanical,Dallas Mavs,Text Mention:Chime,Text Mention:Chime Finanical",,eng,,,,,,,
Twitter,Twitter_Tweet,1.58985E+18,dallasmavs,Dallas Mavericks,22185437,44873.21135,MAVS WIN!!!,Text,,https://twitter.com/dallasmavs/statuses/1589846260408012800,,2152117,237144,,8822,,,5400,4745,87,568,8868,3468,0.0228,0,0.0374,TRUE,568,87,5400,63,8868,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.58984E+18,dallasmavs,Dallas Mavericks,22185437,44873.19802,https://t.co/7ZXHIbRNWT,Video,https://pbs.twimg.com/media/FhBAPM-XkAAo4lA.jpg,https://twitter.com/dallasmavs/statuses/1589841432470507521,"https://twitter.com/i/web/status/1589841432470507521,https://twitter.com/dallasmavs/status/1589841432470507521/video/1",2152094,32219,,960,,0,292,261,2,29,6322,6030,0.0091,0,0.19622,TRUE,29,2,292,7,6322,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58984E+18,dallasmavs,Dallas Mavericks,22185437,44873.19541,"Another 30+ point game for The Magician 🪄

#MFFL https://t.co/GOktvumCI2",Photo,https://pbs.twimg.com/media/FhA-MU6X0AARCGj.jpg,https://twitter.com/dallasmavs/statuses/1589840481428459520,"https://twitter.com/i/web/status/1589840481428459520,https://twitter.com/dallasmavs/status/1589840481428459520/photo/1",2152130,68266,,3362,,,2163,1936,15,212,3611,1448,0.0317,0,0.0529,TRUE,212,15,2163,41,3611,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Reply,1.58984E+18,dallasmavs,Dallas Mavericks,22185437,44873.19392,And the rim 😏 https://t.co/bIQV2SAaNq,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589839795764748290/pu/img/YlIXL8orTdd29WLh.jpg,https://twitter.com/dallasmavs/statuses/1589839947543912448,https://twitter.com/dallasmavs/status/1589839947543912448/video/1,2152130,58213,,5424,,43124,823,717,11,95,9044,8221,0.0141,0,0.15536,TRUE,95,11,823,14,9044,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58984E+18,dallasmavs,Dallas Mavericks,22185437,44873.19181,"Another 3️⃣0️⃣ point game for The Magician 🪄

#MFFL https://t.co/3iFNWTQTQI",Photo,https://pbs.twimg.com/media/FhA-MU6X0AARCGj.jpg,https://twitter.com/dallasmavs/statuses/1589839178120204289,"https://twitter.com/i/web/status/1589839178120204289,https://twitter.com/dallasmavs/status/1589839178120204289/photo/1",2152087,13546,,458,,,274,233,5,36,522,248,0.0202,0,0.03854,TRUE,36,5,274,6,522,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58984E+18,dallasmavs,Dallas Mavericks,22185437,44873.19147,"Another 3️⃣0️⃣ point game for the magician 🪄

#MFFL https://t.co/Wzxc2ojJbC",Photo,https://pbs.twimg.com/media/FhA-MU6X0AARCGj.jpg,https://twitter.com/dallasmavs/statuses/1589839056929947649,https://twitter.com/dallasmavs/status/1589839056929947649/photo/1,2152087,3097,,104,,,62,51,2,9,173,111,0.02,0,0.05586,TRUE,9,2,62,1,173,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58984E+18,dallasmavs,Dallas Mavericks,22185437,44873.18941,JG got the @AACenter ROCKIN' 🤘,Text,,https://twitter.com/dallasmavs/statuses/1589838308515155969,,2152081,65918,,1325,,,666,622,11,33,1306,640,0.0101,0,0.01981,TRUE,33,11,666,2,1306,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Retweet,1.58984E+18,dallasmavs,Dallas Mavericks,22185437,44873.18865,"RT @MavsPR: Luka Dončić has recorded his 9th consecutive game with 30+ points to begin this season.

Dončić’s current streak is the 2nd-lon…",Photo,https://pbs.twimg.com/media/FhA9K2HWQAEYMtY.jpg,https://twitter.com/dallasmavs/statuses/1589838033007783936,"https://twitter.com/i/web/status/1589837931833090048,https://twitter.com/MavsPR/status/1589837931833090048/photo/1",2152122,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Reply,1.58984E+18,dallasmavs,Dallas Mavericks,22185437,44873.18674,https://t.co/xA58iQiLCd,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589837214174814210/pu/img/JnJK5huJlRl_bvJ7.jpg,https://twitter.com/dallasmavs/statuses/1589837342092640256,https://twitter.com/dallasmavs/status/1589837342092640256/video/1,2152120,33370,,3057,,24096,479,427,5,47,4444,3965,0.0144,0,0.13317,TRUE,47,5,479,7,4444,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58983E+18,dallasmavs,Dallas Mavericks,22185437,44873.18001,LUKAAAA 👌,Text,,https://twitter.com/dallasmavs/statuses/1589834904887767040,,2152073,51132,,1085,,,559,504,14,41,1094,535,0.0109,0,0.0214,TRUE,41,14,559,0,1094,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.58983E+18,dallasmavs,Dallas Mavericks,22185437,44873.17686,https://t.co/0pMgkrwYMN,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589833606750420993/pu/img/EPzgkV8qqG2koYzr.jpg,https://twitter.com/dallasmavs/statuses/1589833762690723840,https://twitter.com/dallasmavs/status/1589833762690723840/video/1,2152073,21548,,837,,6760,119,106,2,11,1985,1866,0.0055,0,0.09212,TRUE,11,2,119,0,1985,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58983E+18,dallasmavs,Dallas Mavericks,22185437,44873.17006,AND-1!!!,Text,,https://twitter.com/dallasmavs/statuses/1589831298381942784,,2152065,45623,,610,,,233,218,4,11,646,413,0.0051,0,0.01416,TRUE,11,4,233,0,646,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58983E+18,dallasmavs,Dallas Mavericks,22185437,44873.16882,This connection🤞 https://t.co/oY6bS9UZaO,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589830776589352960/pu/img/GTIWAgES5HmssZZX.jpg,https://twitter.com/dallasmavs/statuses/1589830850166030337,https://twitter.com/dallasmavs/status/1589830850166030337/video/1,2152061,42721,,2563,,17811,579,517,6,56,5622,5043,0.0136,0,0.1316,TRUE,56,6,579,6,5622,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58983E+18,dallasmavs,Dallas Mavericks,22185437,44873.15486,"Up at the half. 

@Lexus | #MFFL https://t.co/dJjuZVnxen",Photo,https://pbs.twimg.com/media/FhAyBOzXEAACYY6.jpg,https://twitter.com/dallasmavs/statuses/1589825791965085696,https://twitter.com/dallasmavs/status/1589825791965085696/photo/1,2152090,29891,,585,,,290,259,4,27,678,388,0.0097,0,0.02268,TRUE,27,4,290,0,678,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Dallas Mavs,Lexus",,eng,,,,,,,
Twitter,Twitter_Tweet,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.15229,That's moneyyyy 💰 https://t.co/0sxYOoRUPp,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589824710656802818/pu/img/N3rraw-vJAXAC70e.jpg,https://twitter.com/dallasmavs/statuses/1589824860557316096,https://twitter.com/dallasmavs/status/1589824860557316096/video/1,2152123,38268,,2335,,14747,637,564,3,70,6507,5870,0.0167,0,0.17004,TRUE,70,3,637,9,6507,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Reply,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.14822,https://t.co/v5SnjIZeg4,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589823274254569472/pu/img/2ZzpzGI46HBo1TDI.jpg,https://twitter.com/dallasmavs/statuses/1589823383071776768,https://twitter.com/dallasmavs/status/1589823383071776768/video/1,2152118,18911,,519,,3258,143,134,0,9,869,726,0.0076,0,0.04595,TRUE,9,0,143,0,869,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.14633,"GET UP, @JoshBGreen!!! https://t.co/taPbKg2z6u",Video,https://pbs.twimg.com/ext_tw_video_thumb/1589822611592253441/pu/img/BmCuQL6y15uYYeGs.jpg,https://twitter.com/dallasmavs/statuses/1589822698653306880,https://twitter.com/dallasmavs/status/1589822698653306880/video/1,2152082,48513,,2756,,16246,838,747,11,80,4560,3722,0.0173,0,0.094,TRUE,80,11,838,11,4560,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.14334,🟢🟢🟢🟢,Text,,https://twitter.com/dallasmavs/statuses/1589821617664053249,,2152117,51320,,842,,,378,346,8,24,956,578,0.0074,0,0.01863,TRUE,24,8,378,1,956,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Reply,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.14178,https://t.co/wMZ3PrY9mi,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589820920742526981/pu/img/2CDPUoOn_djdpKHS.jpg,https://twitter.com/dallasmavs/statuses/1589821050262499328,https://twitter.com/dallasmavs/status/1589821050262499328/video/1,2152080,157811,,3143,,29066,175,162,4,9,8880,8705,0.0011,0,0.05627,TRUE,9,4,175,11,8880,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.14074,Nice with it 🔥 https://t.co/pjX8XJbUkL,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589820434639425537/pu/img/H7QUcx6xFeX6IIpe.jpg,https://twitter.com/dallasmavs/statuses/1589820674901946369,https://twitter.com/dallasmavs/status/1589820674901946369/video/1,2152115,45409,,12053,,112556,590,545,6,39,5776,5186,0.013,0,0.1272,TRUE,39,6,590,4,5776,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.13703,"Okay, JG 👀",Text,,https://twitter.com/dallasmavs/statuses/1589819328064794626,,2152106,27363,,424,,,183,168,6,9,421,238,0.0067,0,0.01539,TRUE,9,6,183,1,421,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.13103,Timmy 👌,Text,,https://twitter.com/dallasmavs/statuses/1589817153674698752,,2152100,33751,,448,,,170,164,2,4,356,186,0.005,0,0.01055,TRUE,4,2,170,0,356,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58982E+18,dallasmavs,Dallas Mavericks,22185437,44873.12721,😎😎😎 https://t.co/tJMW8z0zM3,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589815500204302336/pu/img/Aym4bInSzvft2HhG.jpg,https://twitter.com/dallasmavs/statuses/1589815767624978433,https://twitter.com/dallasmavs/status/1589815767624978433/video/1,2152100,26797,,1379,,8031,426,385,11,30,3278,2852,0.0159,0,0.12233,TRUE,30,11,426,3,3278,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58981E+18,dallasmavs,Dallas Mavericks,22185437,44873.11837,TOMORROW. VOTE. https://t.co/g0d3DGrG2r,Photo,https://pbs.twimg.com/media/FhAmGZ9WAAEOFE6.jpg,https://twitter.com/dallasmavs/statuses/1589812564829278209,https://twitter.com/dallasmavs/status/1589812564829278209/photo/1,2152091,32317,,636,,,316,270,5,41,901,585,0.0098,0,0.02788,TRUE,41,5,316,2,901,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58981E+18,dallasmavs,Dallas Mavericks,22185437,44873.10899,"He’s done it again 🪄 🤯 

#MFFL https://t.co/rUA2zyvqQp",Video,https://pbs.twimg.com/ext_tw_video_thumb/1589809080822030338/pu/img/BRi0f7lpc2BcoCGW.jpg,https://twitter.com/dallasmavs/statuses/1589809167115890692,https://twitter.com/dallasmavs/status/1589809167115890692/video/1,2152077,57295,,5824,,41385,1248,1120,10,118,6620,5372,0.0218,0,0.11554,TRUE,118,10,1248,21,6620,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.5898E+18,dallasmavs,Dallas Mavericks,22185437,44873.09458,"Your first five on the floor tonight ⤵️

@ModeloUSA | #FightingSpirit https://t.co/KJ09U4w29q",Photo,https://pbs.twimg.com/media/FhAeM5HUAAEDdzZ.jpg,https://twitter.com/dallasmavs/statuses/1589803943911358464,https://twitter.com/dallasmavs/status/1589803943911358464/photo/1,2152061,38135,,934,,,509,445,13,51,1380,871,0.0134,0,0.03619,TRUE,51,13,509,8,1380,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.5898E+18,dallasmavs,Dallas Mavericks,22185437,44873.0933,".@thearn14 in the 🏠

@Rangers // #MFFL https://t.co/UtJvwmN7Rm",Video,https://pbs.twimg.com/ext_tw_video_thumb/1589803373347459072/pu/img/nZAcUw5bS2F3TuTa.jpg,https://twitter.com/dallasmavs/statuses/1589803478553366528,https://twitter.com/dallasmavs/status/1589803478553366528/video/1,2152057,32101,,989,,7174,201,178,4,19,1511,1310,0.0063,0,0.04707,TRUE,19,4,201,1,1511,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Reply,1.5898E+18,dallasmavs,Dallas Mavericks,22185437,44873.09022,@BrooklynNets 🥹🥹🥹🥹,Text,,https://twitter.com/dallasmavs/statuses/1589802366278447104,,2152052,24068,,257,,,75,75,0,0,440,365,0.0031,0,0.01828,TRUE,0,0,75,0,440,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.5898E+18,dallasmavs,Dallas Mavericks,22185437,44873.08983,Work mode ✅ https://t.co/Gx4FiySMSw,Video,https://pbs.twimg.com/ext_tw_video_thumb/1589802104411095040/pu/img/WM5wysGR6B3ApQzl.jpg,https://twitter.com/dallasmavs/statuses/1589802224108310528,https://twitter.com/dallasmavs/status/1589802224108310528/video/1,2152052,21673,,721,,4866,173,160,0,13,874,701,0.008,0,0.04033,TRUE,13,0,173,1,874,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Reply,1.58979E+18,dallasmavs,Dallas Mavericks,22185437,44873.06598,https://t.co/uRWNbB7ShP,Video,https://pbs.twimg.com/media/FhAUx-mWYAM5SQG.jpg,https://twitter.com/dallasmavs/statuses/1589793582789296128,"https://twitter.com/i/web/status/1589793582789296128,https://twitter.com/dallasmavs/status/1589793582789296128/video/1",2152118,25153,,589,,0,109,98,2,9,2260,2151,0.0043,0,0.08985,TRUE,9,2,109,4,2260,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.58979E+18,dallasmavs,Dallas Mavericks,22185437,44873.06579,"Walk in, lock in 🔒

@TISSOT | #MFFL https://t.co/vGsphMu941",Video,https://pbs.twimg.com/media/FhAUtpbWYAAlPd6.jpg,https://twitter.com/dallasmavs/statuses/1589793511783923712,"https://twitter.com/i/web/status/1589793511783923712,https://twitter.com/dallasmavs/status/1589793511783923712/video/1",2152117,42091,,1174,,0,322,294,7,21,4463,4141,0.0077,0,0.10603,TRUE,21,7,322,4,4463,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Dallas Mavs,Text Mention:Tissot,Tissot",,eng,,,,,,,
Twitter,Twitter_Tweet,1.58979E+18,dallasmavs,Dallas Mavericks,22185437,44873.04556,"Pregame warm ups ft. Spence and Miniwiddie 🥹 

@SDinwiddie_25 // #MFFL https://t.co/QwCGtoX4Yn",Video,https://pbs.twimg.com/ext_tw_video_thumb/1589786100100481025/pu/img/B6XfnJ5FWwQUQlhN.jpg,https://twitter.com/dallasmavs/statuses/1589786178701914112,https://twitter.com/dallasmavs/status/1589786178701914112/video/1,2152095,31578,,1056,,6150,326,289,4,33,2142,1816,0.0103,0,0.06783,TRUE,33,4,326,2,2142,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58978E+18,dallasmavs,Dallas Mavericks,22185437,44873.042,"🗳️ 𝗧𝗢𝗠𝗢𝗥𝗥𝗢𝗪 𝗜𝗦 𝗘𝗟𝗘𝗖𝗧𝗜𝗢𝗡 𝗗𝗔𝗬! 🗳️

Your vote is your voice and every voice matters. Make yours count! VOTE from 7AM - 7PM CT tomorrow and ride FREE on DART with code VOTE08.

More 👉 https://t.co/KoyectFAB5
@NBACoalition @NBA | #MFFL https://t.co/2pGYGiaA6R",Video,,https://twitter.com/dallasmavs/statuses/1589784891234951169,"https://twitter.com/i/web/status/1589784891234951169,http://Mavs.com/VOTE,https://twitter.com/dallasmavs/status/1589784891234951169/video/1",2152101,19987,,512,,3612,111,88,3,20,415,304,0.0056,0,0.02076,TRUE,20,3,111,0,415,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Retweet,1.58977E+18,dallasmavs,Dallas Mavericks,22185437,44872.98804,"RT @MavsPR: Frank Ntilikina (right ankle effusion) will be available for tonight's game against the Nets.

Dāvis Bertāns (right knee effusi…",Text,,https://twitter.com/dallasmavs/statuses/1589765339000508419,https://twitter.com/i/web/status/1589765183387627520,2152035,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.58976E+18,dallasmavsshop,Dallas Mavs Shop,2813757944,44872.98098,"Thankful for GAME DAY! 💙 #MFFL

🛍: https://t.co/fvMgIubJfG https://t.co/Lo1kR5ebAs",Photo,https://pbs.twimg.com/media/Fg_4z5rXEAI2dUV.jpg,https://twitter.com/dallasmavsshop/statuses/1589762778331766784,"http://go.mavs.com/trk/JSpV,https://twitter.com/dallasmavsshop/status/1589762778331766784/photo/1",5709,1185,1185,8,,,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,,0,41898.92494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Shop,,eng,,,,,,,
